ANO_ELEICAO,NR_ZONA,BAIRRO,SQ_CANDIDATO,NM_CANDIDATO,NM_PARTIDO,QT_VOTOS_NOMINAIS,DS_SIT_TOT_TURNO,ENDEREÇO,total_votos,proporcao
2016,229,MARACANÃ,190000005647,ALEXANDRE ISQUIERDO MOREIRA,Democratas,110,ELEITO POR QP,"AV. PROFESSOR MANOEL DE ABREU, 286",13530,0.008130081300813009
2016,25,SANTA CRUZ,190000005650,CARLO FERREIRA DE CAIADO CASTRO,Democratas,1369,ELEITO POR QP,PRAÇA DA SUPERINTENDÊNCIA 420,21743,0.06296279262291313
2016,218,CASCADURA,190000005650,CARLO FERREIRA DE CAIADO CASTRO,Democratas,51,ELEITO POR QP,"RUA SIDÔNIO PAIS, 54, LOJAS 4 E 5",21743,0.0023455824863174357
2016,180,TAQUARA,190000005647,ALEXANDRE ISQUIERDO MOREIRA,Democratas,462,ELEITO POR QP,"RUA GODOFREDO VIANA, 400",13530,0.03414634146341464
2016,180,TAQUARA,190000007100,LUIS ANTONIO DA COSTA RAMOS,Partido Trabalhista Nacional,91,ELEITO POR QP,"RUA GODOFREDO VIANA, 400",5595,0.016264521894548703
2016,180,TAQUARA,190000005654,CESAR EPITÁCIO MAIA,Democratas,1174,ELEITO POR QP,"RUA GODOFREDO VIANA, 400",40318,0.02911850786249318
2016,170,MARACANÃ,190000007100,LUIS ANTONIO DA COSTA RAMOS,Partido Trabalhista Nacional,34,ELEITO POR QP,"AV. PROFESSOR MANUEL DE ABREU, 286",5595,0.0060768543342269886
2016,122,CAMPO GRANDE,190000007100,LUIS ANTONIO DA COSTA RAMOS,Partido Trabalhista Nacional,454,ELEITO POR QP,"ESTRADA RIO-SÃO PAULO, 176, CAMPO GRANDE",5595,0.08114387846291332
2016,216,DEL CASTILHO,190000007100,LUIS ANTONIO DA COSTA RAMOS,Partido Trabalhista Nacional,52,ELEITO POR QP,AV DOM HELDER CAMARA 4175 - 2 ANDAR,5595,0.009294012511170688
2016,4,JARDIM BOTÂNICO,190000003607,VERA LUCIA FERREIRA LINS,Partido Progressista,52,ELEITO POR QP,RUA JARDIM BOTÂNICO 1060,20918,0.002485897313318673
2016,216,DEL CASTILHO,190000003607,VERA LUCIA FERREIRA LINS,Partido Progressista,125,ELEITO POR QP,AV DOM HELDER CAMARA 4175 - 2 ANDAR,20918,0.005975714695477579
2016,233,JARDIM SULACAP,190000003607,VERA LUCIA FERREIRA LINS,Partido Progressista,73,ELEITO POR QP,"AV. MARECHAL FONTENELE, 3.545",20918,0.003489817382158906
2016,245,CAMPO GRANDE,190000003606,MARCELINO ANTONIO D ALMEIDA,Partido Progressista,304,ELEITO POR QP,"RUA DOM PEDRITO, 1, 2 ANDAR - XVIII ADMINISTRAÇÃO REGIONAL",12136,0.025049439683586024
2016,5,COPACABANA,190000010039,PAULO SANTOS MESSINA,Partido Republicano da Ordem Social,190,ELEITO POR MÉDIA,"RUA MIGUEL LEMOS, 97",9590,0.01981230448383733
2016,204,SAUDE,190000012854,JOAO FRANCISCO INACIO BRAZAO,Partido do Movimento Democrático Brasileiro,51,ELEITO POR QP,"RUA SACADURA CABRAL, 226,",19947,0.0025567754549556325
2016,162,OLARIA,190000012854,JOAO FRANCISCO INACIO BRAZAO,Partido do Movimento Democrático Brasileiro,19,ELEITO POR QP,"RUA FILOMENA NUNES, 961",19947,9.52524189101118e-4
2016,245,CAMPO GRANDE,190000012849,RAFAEL ALOISIO FREITAS,Partido do Movimento Democrático Brasileiro,18,ELEITO POR QP,"RUA DOM PEDRITO, 1, 2 ANDAR - XVIII ADMINISTRAÇÃO REGIONAL",11497,0.0015656258154301123
2016,23,MARECHAL HERMES,190000012857,JAIRO SOUZA SANTOS JUNIOR,Partido do Movimento Democrático Brasileiro,162,ELEITO POR QP,RUA JOAO VICENTE 1545,12587,0.01287042186382776
2016,245,CAMPO GRANDE,190000012844,ROSA MARIA ORLANDO FERNANDES,Partido do Movimento Democrático Brasileiro,59,ELEITO POR QP,"RUA DOM PEDRITO, 1, 2 ANDAR - XVIII ADMINISTRAÇÃO REGIONAL",31269,0.001886852793501551
2016,7,TIJUCA,190000012844,ROSA MARIA ORLANDO FERNANDES,Partido do Movimento Democrático Brasileiro,176,ELEITO POR QP,RUA ANTONIO BASILIO 76,31269,0.005628577824682593
2016,233,JARDIM SULACAP,190000017884,JOÃO MENDES DE JESUS,Partido Republicano Brasileiro,831,ELEITO POR QP,"AV. MARECHAL FONTENELE, 3.545",22697,0.03661276820725206
2016,161,OLARIA,190000012841,JOÃO RICARDO RIBAS JUNIOR,Partido do Movimento Democrático Brasileiro,155,ELEITO POR MÉDIA,"RUA LUCENA, S/N,OLARIA (ANTIGO FÓRUM,ATRÁS DO CLUBE OLARIA) 21.021-320",10081,0.015375458783850809
2016,169,SAUDE,190000012843,VERÔNICA CHAVES DE CARVALHO COSTA,Partido do Movimento Democrático Brasileiro,191,ELEITO POR MÉDIA,"RUA SACADURA CABRAL, 226, FUNDOS",12852,0.014861500155617803
2016,4,JARDIM BOTÂNICO,190000012843,VERÔNICA CHAVES DE CARVALHO COSTA,Partido do Movimento Democrático Brasileiro,58,ELEITO POR MÉDIA,RUA JARDIM BOTÂNICO 1060,12852,0.00451291627762216
2016,10,PIEDADE,190000017874,TÂNIA CRISTINA MAGALHÃES BASTOS E SILVA,Partido Republicano Brasileiro,523,ELEITO POR QP,"RUA ASSIS CARNEIRO, 436",16352,0.03198385518590998
2016,242,CAMPO GRANDE,190000017874,TÂNIA CRISTINA MAGALHÃES BASTOS E SILVA,Partido Republicano Brasileiro,55,ELEITO POR QP,AV. CESARIO DE MELLO 3963,16352,0.0033635029354207435
2016,10,PIEDADE,190000017906,JOSÉ INALDO FERNANDES DA SILVA,Partido Republicano Brasileiro,261,ELEITO POR QP,"RUA ASSIS CARNEIRO, 436",12489,0.020898390583713667
2016,4,JARDIM BOTÂNICO,190000017874,TÂNIA CRISTINA MAGALHÃES BASTOS E SILVA,Partido Republicano Brasileiro,366,ELEITO POR QP,RUA JARDIM BOTÂNICO 1060,16352,0.022382583170254402
2016,234,JARDIM SULACAP,190000017874,TÂNIA CRISTINA MAGALHÃES BASTOS E SILVA,Partido Republicano Brasileiro,31,ELEITO POR QP,"AV. MARECHAL FONTENELLE, 3.545, TÉRREO - PARQUE SHOPPING SULACAP",16352,0.0018957925636007827
2016,167,IRAJÁ,190000017884,JOÃO MENDES DE JESUS,Partido Republicano Brasileiro,158,ELEITO POR QP,"RUA ITAPERA, 500 LOJAS 150 A 153 (VIA BRASIL SHOPPING)",22697,0.006961272414856589
2016,25,SANTA CRUZ,190000017884,JOÃO MENDES DE JESUS,Partido Republicano Brasileiro,947,ELEITO POR QP,PRAÇA DA SUPERINTENDÊNCIA 420,22697,0.04172357580296956
2016,243,SANTA CRUZ,190000017874,TÂNIA CRISTINA MAGALHÃES BASTOS E SILVA,Partido Republicano Brasileiro,28,ELEITO POR QP,RUA MARTINHO DE CAMPOS S/N,16352,0.0017123287671232876
2016,125,SANTA CRUZ,190000003396,DAVID MICHAEL DOS SANTOS MIRANDA,Partido Socialismo e Liberdade,10,ELEITO POR MÉDIA,RUA MARTINHO DE CAMPOS S/N POSTO AGRICOLA,3702,0.002701242571582928
2016,123,DEODORO,190000003406,LEONEL BRIZOLA,Partido Socialismo e Liberdade,29,ELEITO POR MÉDIA,RUA FERNÃO DIAS S/N,6413,0.004522064556369874
2016,119,BARRA DA TIJUCA,190000003607,VERA LUCIA FERREIRA LINS,Partido Progressista,115,ELEITO POR QP,AV. AYRTON SENNA 2001 BLOCO C,20918,0.0054976575198393725
2016,125,SANTA CRUZ,190000003606,MARCELINO ANTONIO D ALMEIDA,Partido Progressista,29,ELEITO POR QP,RUA MARTINHO DE CAMPOS S/N POSTO AGRICOLA,12136,0.0023895847066578773
2016,219,CASCADURA,190000003607,VERA LUCIA FERREIRA LINS,Partido Progressista,872,ELEITO POR QP,"RUA SIDÔNIO PAES, 54 LOJA 06",20918,0.04168658571565159
2016,241,SANTA CRUZ,190000026194,WILLIAN CARVALHO DOS SANTOS,Partido do Movimento Democrático Brasileiro,1697,ELEITO POR QP,RUA MARTINHO DE CAMPOS S/N POSTO AGRICOLA,18228,0.09309852973447444
2016,25,SANTA CRUZ,190000012844,ROSA MARIA ORLANDO FERNANDES,Partido do Movimento Democrático Brasileiro,48,ELEITO POR QP,PRAÇA DA SUPERINTENDÊNCIA 420,31269,0.001535066679458889
2016,118,CASCADURA,190000012854,JOAO FRANCISCO INACIO BRAZAO,Partido do Movimento Democrático Brasileiro,33,ELEITO POR QP,"AV. DOM HELDER CAMARA, 10.121",19947,0.001654384117912468
2016,243,SANTA CRUZ,190000012847,THIAGO KWIATKOWSKI RIBEIRO,Partido do Movimento Democrático Brasileiro,239,ELEITO POR QP,RUA MARTINHO DE CAMPOS S/N,14736,0.016218783930510315
2016,22,IRAJÁ,190000012854,JOAO FRANCISCO INACIO BRAZAO,Partido do Movimento Democrático Brasileiro,32,ELEITO POR QP,"RUA ITAPERA, 500, SHOPPING VIA BRASIL, LOJAS 150 E 151",19947,0.0016042512658545145
2016,119,BARRA DA TIJUCA,190000003862,ROGERIO DE CASTRO LOPES,Partido Trabalhista Brasileiro,13,ELEITO POR MÉDIA,AV. AYRTON SENNA 2001 BLOCO C,13803,9.418242411070057e-4
2016,234,JARDIM SULACAP,190000003396,DAVID MICHAEL DOS SANTOS MIRANDA,Partido Socialismo e Liberdade,42,ELEITO POR MÉDIA,"AV. MARECHAL FONTENELLE, 3.545, TÉRREO - PARQUE SHOPPING SULACAP",3702,0.011345218800648298
2016,219,CASCADURA,190000003406,LEONEL BRIZOLA,Partido Socialismo e Liberdade,134,ELEITO POR MÉDIA,"RUA SIDÔNIO PAES, 54 LOJA 06",6413,0.020895056915640108
2016,16,LARANJEIRAS,190000003396,DAVID MICHAEL DOS SANTOS MIRANDA,Partido Socialismo e Liberdade,233,ELEITO POR MÉDIA,RUA CONDE DE BAEPENDI N 40,3702,0.06293895191788222
2016,170,MARACANÃ,190000012007,JORGE HENRIQUE MARTINS MANAIA,Solidariedade,141,ELEITO POR MÉDIA,"AV. PROFESSOR MANUEL DE ABREU, 286",8460,0.016666666666666666
2016,191,ILHA DO GOVERNADOR,190000012007,JORGE HENRIQUE MARTINS MANAIA,Solidariedade,142,ELEITO POR MÉDIA,"ESTRADA DA CACUIA, 1574",8460,0.016784869976359338
2016,179,BARRA DA TIJUCA,190000012007,JORGE HENRIQUE MARTINS MANAIA,Solidariedade,496,ELEITO POR MÉDIA,AV. AYRTON SENNA 2001 BLOCO C BARRA DA TIJUCA,8460,0.05862884160756501
2016,192,PORTUGUESA,190000010764,GILBERTO DE OLIVEIRA LIMA,Partido da Mobilização Nacional,15,ELEITO POR QP,RUA ORCADAS 435 - SALA 12 - XX RA (SUPERINTENDÊNCIA REGIONAL DA ILHA),9846,0.0015234613040828763
2016,16,LARANJEIRAS,190000010764,GILBERTO DE OLIVEIRA LIMA,Partido da Mobilização Nacional,8,ELEITO POR QP,RUA CONDE DE BAEPENDI N 40,9846,8.125126955108674e-4
2016,169,SAUDE,190000010764,GILBERTO DE OLIVEIRA LIMA,Partido da Mobilização Nacional,7,ELEITO POR QP,"RUA SACADURA CABRAL, 226, FUNDOS",9846,7.10948608572009e-4
2016,118,CASCADURA,190000010764,GILBERTO DE OLIVEIRA LIMA,Partido da Mobilização Nacional,16,ELEITO POR QP,"AV. DOM HELDER CAMARA, 10.121",9846,0.0016250253910217347
2016,219,CASCADURA,190000010764,GILBERTO DE OLIVEIRA LIMA,Partido da Mobilização Nacional,28,ELEITO POR QP,"RUA SIDÔNIO PAES, 54 LOJA 06",9846,0.002843794434288036
2016,21,OLARIA,190000010764,GILBERTO DE OLIVEIRA LIMA,Partido da Mobilização Nacional,70,ELEITO POR QP,RUA FILOMENA NUNES 971,9846,0.007109486085720089
2016,119,BARRA DA TIJUCA,190000003852,MARCELO ARAR,Partido Trabalhista Brasileiro,445,ELEITO POR QP,AV. AYRTON SENNA 2001 BLOCO C,9562,0.0465383810918218
2016,123,DEODORO,190000003852,MARCELO ARAR,Partido Trabalhista Brasileiro,67,ELEITO POR QP,RUA FERNÃO DIAS S/N,9562,0.007006902321690023
2016,229,MARACANÃ,190000012847,THIAGO KWIATKOWSKI RIBEIRO,Partido do Movimento Democrático Brasileiro,360,ELEITO POR QP,"AV. PROFESSOR MANOEL DE ABREU, 286",14736,0.024429967426710098
2016,211,JARDIM BOTÂNICO,190000012847,THIAGO KWIATKOWSKI RIBEIRO,Partido do Movimento Democrático Brasileiro,648,ELEITO POR QP,"RUA JARDIM BOTÂNICO, N.1060",14736,0.043973941368078175
2016,122,CAMPO GRANDE,190000026194,WILLIAN CARVALHO DOS SANTOS,Partido do Movimento Democrático Brasileiro,131,ELEITO POR QP,"ESTRADA RIO-SÃO PAULO, 176, CAMPO GRANDE",18228,0.007186745666008339
2016,167,IRAJÁ,190000012844,ROSA MARIA ORLANDO FERNANDES,Partido do Movimento Democrático Brasileiro,647,ELEITO POR QP,"RUA ITAPERA, 500 LOJAS 150 A 153 (VIA BRASIL SHOPPING)",31269,0.02069141961687294
2016,176,IRAJÁ,190000012844,ROSA MARIA ORLANDO FERNANDES,Partido do Movimento Democrático Brasileiro,3479,ELEITO POR QP,"AV MONSENHOR FELIX, 512",31269,0.1112603537049474
2016,21,OLARIA,190000012854,JOAO FRANCISCO INACIO BRAZAO,Partido do Movimento Democrático Brasileiro,182,ELEITO POR QP,RUA FILOMENA NUNES 971,19947,0.009124179074547552
2016,7,TIJUCA,190000012857,JAIRO SOUZA SANTOS JUNIOR,Partido do Movimento Democrático Brasileiro,29,ELEITO POR QP,RUA ANTONIO BASILIO 76,12587,0.002303964407722253
2016,191,ILHA DO GOVERNADOR,190000012849,RAFAEL ALOISIO FREITAS,Partido do Movimento Democrático Brasileiro,29,ELEITO POR QP,"ESTRADA DA CACUIA, 1574",11497,0.0025223971470818476
2016,180,TAQUARA,190000012852,TADEU AMORIM DE BARROS JUNIOR,Partido do Movimento Democrático Brasileiro,71,ELEITO POR QP,"RUA GODOFREDO VIANA, 400",37184,0.0019094234079173838
2016,10,PIEDADE,190000012852,TADEU AMORIM DE BARROS JUNIOR,Partido do Movimento Democrático Brasileiro,36,ELEITO POR QP,"RUA ASSIS CARNEIRO, 436",37184,9.6815834767642e-4
2016,118,CASCADURA,190000012851,JORGE MIGUEL FELIPPE,Partido do Movimento Democrático Brasileiro,78,ELEITO POR QP,"AV. DOM HELDER CAMARA, 10.121",18661,0.0041798403086651306
2016,238,JARDIM SULACAP,190000012857,JAIRO SOUZA SANTOS JUNIOR,Partido do Movimento Democrático Brasileiro,552,ELEITO POR QP,"AVENIDA MARECHAL FONTENELLE, 3545",12587,0.04385477079526496
2016,243,SANTA CRUZ,190000012857,JAIRO SOUZA SANTOS JUNIOR,Partido do Movimento Democrático Brasileiro,54,ELEITO POR QP,RUA MARTINHO DE CAMPOS S/N,12587,0.004290140621275919
2016,214,MEIER,190000012851,JORGE MIGUEL FELIPPE,Partido do Movimento Democrático Brasileiro,171,ELEITO POR QP,"RUA DIAS DA CRUZ, 787",18661,0.009163496061304325
2016,214,MEIER,190000017874,TÂNIA CRISTINA MAGALHÃES BASTOS E SILVA,Partido Republicano Brasileiro,210,ELEITO POR QP,"RUA DIAS DA CRUZ, 787",16352,0.012842465753424657
2016,233,JARDIM SULACAP,190000017874,TÂNIA CRISTINA MAGALHÃES BASTOS E SILVA,Partido Republicano Brasileiro,17,ELEITO POR QP,"AV. MARECHAL FONTENELE, 3.545",16352,0.0010396281800391389
2016,245,CAMPO GRANDE,190000003828,ANTONIO JOSE PAPERA DE AZEVEDO,Partido Trabalhista Brasileiro,685,ELEITO POR QP,"RUA DOM PEDRITO, 1, 2 ANDAR - XVIII ADMINISTRAÇÃO REGIONAL",15802,0.04334894317175041
2016,14,TODOS OS SANTOS,190000003852,MARCELO ARAR,Partido Trabalhista Brasileiro,211,ELEITO POR QP,"RUA GETULIO, 127",9562,0.02206651328174022
2016,180,TAQUARA,190000003852,MARCELO ARAR,Partido Trabalhista Brasileiro,702,ELEITO POR QP,"RUA GODOFREDO VIANA, 400",9562,0.07341560343024472
2016,214,MEIER,190000003828,ANTONIO JOSE PAPERA DE AZEVEDO,Partido Trabalhista Brasileiro,18,ELEITO POR QP,"RUA DIAS DA CRUZ, 787",15802,0.0011390963169219087
2016,21,OLARIA,190000003828,ANTONIO JOSE PAPERA DE AZEVEDO,Partido Trabalhista Brasileiro,22,ELEITO POR QP,RUA FILOMENA NUNES 971,15802,0.001392228831793444
2016,5,COPACABANA,190000003672,JAIR BARBOSA TAVARES,Partido Humanista da Solidariedade,3,ELEITO POR MÉDIA,"RUA MIGUEL LEMOS, 97",7279,4.121445253468883e-4
2016,188,VILA DA PENHA,190000005652,CELIO CESAR LUPPARELLI FARIA,Democratas,12,ELEITO POR MÉDIA,"AV. VICENTE DE CARVALHO, 909, LJ. 115/116, 2 PISO, CARIOCA SHOPPING",5717,0.002099002973587546
2016,161,OLARIA,190000024871,ELISEU GOMES KESSLER,Partido Social Democrático,118,ELEITO POR MÉDIA,"RUA LUCENA, S/N,OLARIA (ANTIGO FÓRUM,ATRÁS DO CLUBE OLARIA) 21.021-320",7903,0.014931038846007844
2016,119,BARRA DA TIJUCA,190000007958,FERNANDO WILLIAM FERREIRA,Partido Democrático Trabalhista,285,ELEITO POR MÉDIA,AV. AYRTON SENNA 2001 BLOCO C,7565,0.03767349636483807
2016,246,SANTA CRUZ,190000011325,ADALMIR D AGUILA DE SOUZA,Partido da Social Democracia Brasileira,10,ELEITO POR MÉDIA,RUA MARTINHO DE CAMPOS S/N  POSTO AGRÍCOLA,7078,0.0014128284826222096
2016,185,TAQUARA,190000011325,ADALMIR D AGUILA DE SOUZA,Partido da Social Democracia Brasileira,25,ELEITO POR MÉDIA,RUA GODOFREDO VIANA 400,7078,0.0035320712065555243
2016,216,DEL CASTILHO,190000017884,JOÃO MENDES DE JESUS,Partido Republicano Brasileiro,122,ELEITO POR QP,AV DOM HELDER CAMARA 4175 - 2 ANDAR,22697,0.0053751597127373665
2016,191,ILHA DO GOVERNADOR,190000017906,JOSÉ INALDO FERNANDES DA SILVA,Partido Republicano Brasileiro,80,ELEITO POR QP,"ESTRADA DA CACUIA, 1574",12489,0.006405636960525262
2016,162,OLARIA,190000017884,JOÃO MENDES DE JESUS,Partido Republicano Brasileiro,228,ELEITO POR QP,"RUA FILOMENA NUNES, 961",22697,0.010045380446755077
2016,192,PORTUGUESA,190000017874,TÂNIA CRISTINA MAGALHÃES BASTOS E SILVA,Partido Republicano Brasileiro,1331,ELEITO POR QP,RUA ORCADAS 435 - SALA 12 - XX RA (SUPERINTENDÊNCIA REGIONAL DA ILHA),16352,0.081396771037182
2016,191,ILHA DO GOVERNADOR,190000017884,JOÃO MENDES DE JESUS,Partido Republicano Brasileiro,34,ELEITO POR QP,"ESTRADA DA CACUIA, 1574",22697,0.001497995329779266
2016,8,DEL CASTILHO,190000017874,TÂNIA CRISTINA MAGALHÃES BASTOS E SILVA,Partido Republicano Brasileiro,177,ELEITO POR QP,"AVENIDA DOM HÉLDER CÂMARA, 4175",16352,0.01082436399217221
2016,185,TAQUARA,190000017874,TÂNIA CRISTINA MAGALHÃES BASTOS E SILVA,Partido Republicano Brasileiro,550,ELEITO POR QP,RUA GODOFREDO VIANA 400,16352,0.03363502935420744
2016,17,JARDIM BOTÂNICO,190000003406,LEONEL BRIZOLA,Partido Socialismo e Liberdade,125,ELEITO POR MÉDIA,RUA JARDIM BOTÂNICO 1060,6413,0.0194916575705598
2016,188,VILA DA PENHA,190000012007,JORGE HENRIQUE MARTINS MANAIA,Solidariedade,68,ELEITO POR MÉDIA,"AV. VICENTE DE CARVALHO, 909, LJ. 115/116, 2 PISO, CARIOCA SHOPPING",8460,0.008037825059101654
2016,16,LARANJEIRAS,190000012007,JORGE HENRIQUE MARTINS MANAIA,Solidariedade,54,ELEITO POR MÉDIA,RUA CONDE DE BAEPENDI N 40,8460,0.006382978723404255
2016,191,ILHA DO GOVERNADOR,190000012841,JOÃO RICARDO RIBAS JUNIOR,Partido do Movimento Democrático Brasileiro,76,ELEITO POR MÉDIA,"ESTRADA DA CACUIA, 1574",10081,0.007538934629501041
2016,122,CAMPO GRANDE,190000003862,ROGERIO DE CASTRO LOPES,Partido Trabalhista Brasileiro,736,ELEITO POR MÉDIA,"ESTRADA RIO-SÃO PAULO, 176, CAMPO GRANDE",13803,0.053321741650365864
2016,10,PIEDADE,190000003862,ROGERIO DE CASTRO LOPES,Partido Trabalhista Brasileiro,12,ELEITO POR MÉDIA,"RUA ASSIS CARNEIRO, 436",13803,8.69376222560313e-4
2016,17,JARDIM BOTÂNICO,190000012007,JORGE HENRIQUE MARTINS MANAIA,Solidariedade,58,ELEITO POR MÉDIA,RUA JARDIM BOTÂNICO 1060,8460,0.006855791962174941
2016,219,CASCADURA,190000003852,MARCELO ARAR,Partido Trabalhista Brasileiro,113,ELEITO POR QP,"RUA SIDÔNIO PAES, 54 LOJA 06",9562,0.011817611378372726
2016,167,IRAJÁ,190000003852,MARCELO ARAR,Partido Trabalhista Brasileiro,266,ELEITO POR QP,"RUA ITAPERA, 500 LOJAS 150 A 153 (VIA BRASIL SHOPPING)",9562,0.027818448023426062
2016,234,JARDIM SULACAP,190000003852,MARCELO ARAR,Partido Trabalhista Brasileiro,131,ELEITO POR QP,"AV. MARECHAL FONTENELLE, 3.545, TÉRREO - PARQUE SHOPPING SULACAP",9562,0.013700062748379
2016,23,MARECHAL HERMES,190000003672,JAIR BARBOSA TAVARES,Partido Humanista da Solidariedade,5782,ELEITO POR MÉDIA,RUA JOAO VICENTE 1545,7279,0.7943398818519027
2016,16,LARANJEIRAS,190000003672,JAIR BARBOSA TAVARES,Partido Humanista da Solidariedade,8,ELEITO POR MÉDIA,RUA CONDE DE BAEPENDI N 40,7279,0.001099052067591702
2016,22,IRAJÁ,190000003672,JAIR BARBOSA TAVARES,Partido Humanista da Solidariedade,22,ELEITO POR MÉDIA,"RUA ITAPERA, 500, SHOPPING VIA BRASIL, LOJAS 150 E 151",7279,0.003022393185877181
2016,211,JARDIM BOTÂNICO,190000003672,JAIR BARBOSA TAVARES,Partido Humanista da Solidariedade,4,ELEITO POR MÉDIA,"RUA JARDIM BOTÂNICO, N.1060",7279,5.49526033795851e-4
2016,9,BARRA DA TIJUCA,190000003672,JAIR BARBOSA TAVARES,Partido Humanista da Solidariedade,23,ELEITO POR MÉDIA,AV AYRTON SENNA 2001 BLOCO C,7279,0.0031597746943261436
2016,214,MEIER,190000005652,CELIO CESAR LUPPARELLI FARIA,Democratas,28,ELEITO POR MÉDIA,"RUA DIAS DA CRUZ, 787",5717,0.004897673605037607
2016,14,TODOS OS SANTOS,190000005652,CELIO CESAR LUPPARELLI FARIA,Democratas,76,ELEITO POR MÉDIA,"RUA GETULIO, 127",5717,0.013293685499387791
2016,23,MARECHAL HERMES,190000024871,ELISEU GOMES KESSLER,Partido Social Democrático,42,ELEITO POR MÉDIA,RUA JOAO VICENTE 1545,7903,0.005314437555358724
2016,188,VILA DA PENHA,190000024871,ELISEU GOMES KESSLER,Partido Social Democrático,16,ELEITO POR MÉDIA,"AV. VICENTE DE CARVALHO, 909, LJ. 115/116, 2 PISO, CARIOCA SHOPPING",7903,0.002024547640136657
2016,22,IRAJÁ,190000024871,ELISEU GOMES KESSLER,Partido Social Democrático,58,ELEITO POR MÉDIA,"RUA ITAPERA, 500, SHOPPING VIA BRASIL, LOJAS 150 E 151",7903,0.007338985195495381
2016,211,JARDIM BOTÂNICO,190000024871,ELISEU GOMES KESSLER,Partido Social Democrático,207,ELEITO POR MÉDIA,"RUA JARDIM BOTÂNICO, N.1060",7903,0.026192585094268
2016,180,TAQUARA,190000024871,ELISEU GOMES KESSLER,Partido Social Democrático,109,ELEITO POR MÉDIA,"RUA GODOFREDO VIANA, 400",7903,0.013792230798430975
2016,192,PORTUGUESA,190000007958,FERNANDO WILLIAM FERREIRA,Partido Democrático Trabalhista,164,ELEITO POR MÉDIA,RUA ORCADAS 435 - SALA 12 - XX RA (SUPERINTENDÊNCIA REGIONAL DA ILHA),7565,0.0216787838730998
2016,161,OLARIA,190000007958,FERNANDO WILLIAM FERREIRA,Partido Democrático Trabalhista,600,ELEITO POR MÉDIA,"RUA LUCENA, S/N,OLARIA (ANTIGO FÓRUM,ATRÁS DO CLUBE OLARIA) 21.021-320",7565,0.07931262392597488
2016,180,TAQUARA,190000007958,FERNANDO WILLIAM FERREIRA,Partido Democrático Trabalhista,428,ELEITO POR MÉDIA,"RUA GODOFREDO VIANA, 400",7565,0.05657633840052875
2016,214,MEIER,190000011325,ADALMIR D AGUILA DE SOUZA,Partido da Social Democracia Brasileira,14,ELEITO POR MÉDIA,"RUA DIAS DA CRUZ, 787",7078,0.0019779598756710934
2016,17,JARDIM BOTÂNICO,190000011325,ADALMIR D AGUILA DE SOUZA,Partido da Social Democracia Brasileira,6,ELEITO POR MÉDIA,RUA JARDIM BOTÂNICO 1060,7078,8.476970895733258e-4
2016,180,TAQUARA,190000011325,ADALMIR D AGUILA DE SOUZA,Partido da Social Democracia Brasileira,31,ELEITO POR MÉDIA,"RUA GODOFREDO VIANA, 400",7078,0.00437976829612885
2016,122,CAMPO GRANDE,190000010039,PAULO SANTOS MESSINA,Partido Republicano da Ordem Social,285,ELEITO POR MÉDIA,"ESTRADA RIO-SÃO PAULO, 176, CAMPO GRANDE",9590,0.029718456725755994
2016,21,OLARIA,190000010039,PAULO SANTOS MESSINA,Partido Republicano da Ordem Social,112,ELEITO POR MÉDIA,RUA FILOMENA NUNES 971,9590,0.01167883211678832
2016,216,DEL CASTILHO,190000010039,PAULO SANTOS MESSINA,Partido Republicano da Ordem Social,151,ELEITO POR MÉDIA,AV DOM HELDER CAMARA 4175 - 2 ANDAR,9590,0.015745568300312825
2016,233,JARDIM SULACAP,190000010039,PAULO SANTOS MESSINA,Partido Republicano da Ordem Social,124,ELEITO POR MÉDIA,"AV. MARECHAL FONTENELE, 3.545",9590,0.012930135557872785
2016,10,PIEDADE,190000012843,VERÔNICA CHAVES DE CARVALHO COSTA,Partido do Movimento Democrático Brasileiro,372,ELEITO POR MÉDIA,"RUA ASSIS CARNEIRO, 436",12852,0.028944911297852476
2016,245,CAMPO GRANDE,190000012841,JOÃO RICARDO RIBAS JUNIOR,Partido do Movimento Democrático Brasileiro,89,ELEITO POR MÉDIA,"RUA DOM PEDRITO, 1, 2 ANDAR - XVIII ADMINISTRAÇÃO REGIONAL",10081,0.008828489237178851
2016,21,OLARIA,190000010725,ADEJAIR SANCHES DE AGUIAR,Partido da Mobilização Nacional,13,ELEITO POR MÉDIA,RUA FILOMENA NUNES 971,6842,0.001900029231218942
2016,161,OLARIA,190000010725,ADEJAIR SANCHES DE AGUIAR,Partido da Mobilização Nacional,17,ELEITO POR MÉDIA,"RUA LUCENA, S/N,OLARIA (ANTIGO FÓRUM,ATRÁS DO CLUBE OLARIA) 21.021-320",6842,0.0024846536100555394
2016,211,JARDIM BOTÂNICO,190000003862,ROGERIO DE CASTRO LOPES,Partido Trabalhista Brasileiro,4,ELEITO POR MÉDIA,"RUA JARDIM BOTÂNICO, N.1060",13803,2.89792074186771e-4
2016,182,TAQUARA,190000017952,MARCELO BEZERRA CRIVELLA,Partido Republicano Brasileiro,32722,ELEITO,"RUA GODOFREDO VIANA, 400",1123857,0.02911580387896325
2016,211,JARDIM BOTÂNICO,190000003426,TARCÍSIO MOTTA DE CARVALHO,Partido Socialismo e Liberdade,1552,ELEITO POR QP,"RUA JARDIM BOTÂNICO, N.1060",48973,0.031690931737896395
